,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,decade_maker,decades,Spain,variable,value
894,Tom Odell,Another Love,Long Way Down (Deluxe),2013-06-24,74,89,"['chill pop', 'pop']",4,-8.532,0,0.04,0.695,1.65e-05,0.0944,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4,0,1,1,1,2013,2010s,all_popular,energy,0.537
895,Labrinth,Jealous,Jealous - EP,2014-11-23,78,76,"['indie poptimism', 'pop']",1,-8.95,1,0.0479,0.874,0.0,0.107,116.76,audio_features,4G92yYrUs0cvY7G41YRI0z,spotify:track:4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/tracks/4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/audio-analysis/4G92yYrUs0cvY7G41YRI0z,287693,3,0,1,1,1,2014,2010s,all_popular,energy,0.153
896,John Legend,Wild (feat. Gary Clark Jr.),Bigger Love,2020-06-19,75,70,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",8,-6.201,1,0.0431,0.036,0.0,0.176,63.392,audio_features,4rVW6XqAsSaf5vOwc8FREW,spotify:track:4rVW6XqAsSaf5vOwc8FREW,https://api.spotify.com/v1/tracks/4rVW6XqAsSaf5vOwc8FREW,https://api.spotify.com/v1/audio-analysis/4rVW6XqAsSaf5vOwc8FREW,196907,4,0,1,1,1,2020,2020s,all_popular,energy,0.585
897,Gotye,Somebody That I Used To Know,Making Mirrors,2011-01-01,67,80,['australian pop'],0,-6.932,1,0.0371,0.548,0.000115,0.0989,129.059,audio_features,1qDrWA6lyx8cLECdZE7TV7,spotify:track:1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,244885,4,0,0,1,1,2011,2010s,all_popular,energy,0.521
898,Snow Patrol,Chasing Cars,Eyes Open,2006-01-01,67,72,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock']",9,-4.53,1,0.0274,0.199,6.47e-05,0.132,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4,0,1,1,1,2006,2000s,all_popular,energy,0.595
899,fun.,Some Nights,Some Nights,2012-02-14,66,71,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']",0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,107.938,audio_features,67WTwafOMgegV6ABnBQxcE,spotify:track:67WTwafOMgegV6ABnBQxcE,https://api.spotify.com/v1/tracks/67WTwafOMgegV6ABnBQxcE,https://api.spotify.com/v1/audio-analysis/67WTwafOMgegV6ABnBQxcE,277040,4,0,1,1,1,2012,2010s,all_popular,energy,0.738
900,Old Dominion,One Man Band,Old Dominion,2019-10-25,69,75,"['contemporary country', 'country', 'country road']",6,-8.331,1,0.0347,0.677,0.0,0.107,75.991,audio_features,7cA3PnUQDlUyBBwpRozQeo,spotify:track:7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,186240,4,0,0,1,1,2019,2020s,all_popular,energy,0.358
901,Coldplay,The Scientist,A Rush of Blood to the Head,2002-08-08,86,84,"['permanent wave', 'pop']",5,-7.224,1,0.0243,0.731,1.46e-05,0.11,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4,0,1,1,1,2002,2000s,all_popular,energy,0.442
902,Phillip Phillips,Home,The World From The Side Of The Moon,2012-01-01,62,59,"['folk-pop', 'neo mellow', 'pop rock']",0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,121.04,audio_features,1J6bub4kiTe4h0RCo9IszE,spotify:track:1J6bub4kiTe4h0RCo9IszE,https://api.spotify.com/v1/tracks/1J6bub4kiTe4h0RCo9IszE,https://api.spotify.com/v1/audio-analysis/1J6bub4kiTe4h0RCo9IszE,210173,4,0,1,0,1,2012,2010s,all_popular,energy,0.826
903,Alicia Keys,If I Ain't Got You,The Diary Of Alicia Keys,2003-12-02,77,79,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",7,-9.129,1,0.106,0.603,6.86e-06,0.104,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707,3,0,1,1,1,2003,2000s,all_popular,energy,0.444
904,Alessia Cara,Out Of Love,The Pains Of Growing,2018-11-30,74,73,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",7,-9.249,1,0.0339,0.8,0.0,0.249,117.64,audio_features,4WzhjxvLP95y7AMDy0Atwb,spotify:track:4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/audio-analysis/4WzhjxvLP95y7AMDy0Atwb,227693,3,0,1,1,1,2018,2010s,all_popular,energy,0.267
905,Taylor Swift,willow,evermore,2020-12-11,93,77,['pop'],7,-9.195,1,0.17,0.833,0.00179,0.145,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4,0,1,1,1,2020,2020s,all_popular,energy,0.574
906,The Script,Breakeven,The Script,2008-09-08,72,69,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']",10,-4.504,1,0.0244,0.174,0.0,0.0789,94.003,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4,0,1,1,1,2008,2000s,all_popular,energy,0.699
907,Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),2015-05-04,82,70,"['australian dance', 'australian pop', 'pop']",1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,117.089,audio_features,2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,216120,5,0,1,0,1,2015,2010s,all_popular,energy,0.787
908,Sara Bareilles,Brave,The Blessed Unrest,2013-07-16,65,71,"['acoustic pop', 'dance pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']",10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4,0,1,0,1,2013,2010s,all_popular,energy,0.836
909,Vance Joy,Riptide,Dream Your Life Away (Special Edition),2014-09-09,75,80,"['folk-pop', 'pop', 'pop rock']",1,-6.694,1,0.0379,0.431,0.0,0.151,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4,0,1,1,1,2014,2010s,all_popular,energy,0.731
910,Adele,Hello,25,2015-11-20,84,74,"['british soul', 'pop', 'pop soul', 'uk pop']",5,-6.134,0,0.0305,0.33,0.0,0.0854,78.991,audio_features,1Yk0cQdMLx5RzzFTYwmuld,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/tracks/1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/audio-analysis/1Yk0cQdMLx5RzzFTYwmuld,295502,4,0,1,1,1,2015,2010s,all_popular,energy,0.43
911,Coldplay,Yellow,Parachutes,2000-07-10,86,87,"['permanent wave', 'pop']",11,-7.227,1,0.0281,0.00239,0.000121,0.234,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,0,1,1,1,2000,2000s,all_popular,energy,0.661
912,Niall Horan,Put A Little Love On Me,Heartbreak Weather,2020-03-13,75,70,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",10,-4.908,1,0.0262,0.674,0.0,0.105,95.972,audio_features,7LyBwug9tJgbaEzRCqtY78,spotify:track:7LyBwug9tJgbaEzRCqtY78,https://api.spotify.com/v1/tracks/7LyBwug9tJgbaEzRCqtY78,https://api.spotify.com/v1/audio-analysis/7LyBwug9tJgbaEzRCqtY78,224586,4,0,1,1,1,2020,2020s,all_popular,energy,0.471
913,P!nk,Cover Me In Sunshine,Cover Me In Sunshine,2021-02-12,79,76,"['dance pop', 'pop']",5,-6.879,1,0.135,0.0599,0.0,0.0785,159.702,audio_features,6Tio0ZoDeSQnI7EBAqWer2,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/tracks/6Tio0ZoDeSQnI7EBAqWer2,https://api.spotify.com/v1/audio-analysis/6Tio0ZoDeSQnI7EBAqWer2,141050,4,0,1,1,1,2021,2020s,all_popular,energy,0.594
914,Rihanna,Stay - Album Version (Edited),Unapologetic (Deluxe),2012-12-10,87,64,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",9,-10.164,0,0.0283,0.945,6.12e-05,0.117,111.893,audio_features,4zzzZ1UNfr75ASG1lUE9L1,spotify:track:4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/tracks/4zzzZ1UNfr75ASG1lUE9L1,https://api.spotify.com/v1/audio-analysis/4zzzZ1UNfr75ASG1lUE9L1,240707,4,0,1,1,1,2012,2010s,all_popular,energy,0.31
915,Giveon,For Tonight,For Tonight,2021-09-24,80,75,"['pop', 'r&b']",9,-7.807,1,0.0548,0.0699,0.0,0.114,79.867,audio_features,61Emqg95O9zo1GNOcyxq4Y,spotify:track:61Emqg95O9zo1GNOcyxq4Y,https://api.spotify.com/v1/tracks/61Emqg95O9zo1GNOcyxq4Y,https://api.spotify.com/v1/audio-analysis/61Emqg95O9zo1GNOcyxq4Y,193822,4,0,1,1,1,2021,2020s,all_popular,energy,0.517
916,Harry Styles,Sign of the Times,Harry Styles,2017-05-12,92,84,['pop'],5,-4.63,1,0.0313,0.0275,0.0,0.109,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,0,1,1,1,2017,2010s,all_popular,energy,0.595
917,Maren Morris,The Bones,GIRL,2019-03-08,72,75,"['contemporary country', 'country', 'texas country']",11,-6.642,0,0.0347,0.278,0.0,0.0963,77.004,audio_features,7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,197293,4,0,1,1,1,2019,2020s,all_popular,energy,0.57
